assignment,file,kloc,submission_date,grade,subgrade_datatypes,subgrade_methods,subgrade_control_structures,subgrade_events,subgrade_coding_standard,subgrade_repeating_code,subgrade_decomposition,errors_total,pmd_total,checkstyle_total,errors_count,pmd_count,checkstyle_count,cluster_Best practices,cluster_Complexity,cluster_Incomplete code,cluster_Reusability and extendibility,cluster_Side effects,pmd_cat_Best practices,pmd_cat_Code style,pmd_cat_Design,pmd_cat_ErrorProne,checkstyle_cat_Block Checks,checkstyle_cat_Class Design,checkstyle_cat_Coding,checkstyle_cat_Imports,checkstyle_cat_Metrics,checkstyle_cat_SizeViolations,pmd_AbstractClassWithoutAbstractMethod,pmd_ArrayIsStoredDirectly,pmd_AssignmentInOperand,pmd_AtLeastOneConstructor,pmd_AvoidBranchingStatementAsLastInLoop,pmd_AvoidCatchingGenericException,pmd_AvoidCatchingNPE,pmd_AvoidCatchingThrowable,pmd_AvoidDeeplyNestedIfStmts,pmd_AvoidDuplicateLiterals,pmd_AvoidPrintStackTrace,pmd_AvoidReassigningLoopVariables,pmd_AvoidReassigningParameters,pmd_AvoidThrowingNullPointerException,pmd_AvoidThrowingRawExceptionTypes,pmd_AvoidUsingHardCodedIP,pmd_BooleanGetMethodName,pmd_CallSuperInConstructor,pmd_CloseResource,pmd_CognitiveComplexity,pmd_CompareObjectsWithEquals,pmd_ConfusingTernary,pmd_ConstructorCallsOverridableMethod,pmd_CyclomaticComplexity,pmd_DataClass,pmd_DontUseFloatTypeForLoopIndices,pmd_EmptyCatchBlock,pmd_EmptyControlStatement,pmd_ExcessiveParameterList,pmd_ExcessivePublicCount,pmd_FieldDeclarationsShouldBeAtStartOfClass,pmd_FinalFieldCouldBeStatic,pmd_ForLoopCanBeForeach,pmd_ForLoopShouldBeWhileLoop,pmd_ForLoopVariableCount,pmd_GodClass,pmd_IdempotentOperations,pmd_ImmutableField,pmd_ImplicitSwitchFallThrough,pmd_JumbledIncrementer,pmd_LawOfDemeter,pmd_LiteralsFirstInComparisons,pmd_LocalVariableCouldBeFinal,pmd_LogicInversion,pmd_LooseCoupling,pmd_MethodArgumentCouldBeFinal,pmd_MethodReturnsInternalArray,pmd_MutableStaticState,pmd_NPathComplexity,pmd_NcssCount,pmd_NoPackage,pmd_NullAssignment,pmd_OneDeclarationPerLine,pmd_OnlyOneReturn,pmd_PrematureDeclaration,pmd_ReturnEmptyCollectionRatherThanNull,pmd_SimplifiedTernary,pmd_SimplifyBooleanExpressions,pmd_SimplifyBooleanReturns,pmd_SingularField,pmd_SwitchDensity,pmd_SwitchStmtsShouldHaveDefault,pmd_SystemPrintln,pmd_TooManyFields,pmd_TooManyMethods,pmd_UnnecessaryConstructor,pmd_UnnecessaryFullyQualifiedName,pmd_UnnecessaryImport,pmd_UnnecessaryLocalBeforeReturn,pmd_UnnecessaryModifier,pmd_UnnecessaryReturn,pmd_UnnecessarySemicolon,pmd_UnusedAssignment,pmd_UnusedFormalParameter,pmd_UnusedLocalVariable,pmd_UnusedPrivateField,pmd_UnusedPrivateMethod,pmd_UseCollectionIsEmpty,pmd_UseEqualsToCompareStrings,pmd_UseObjectForClearerAPI,pmd_UseUtilityClass,pmd_UselessOverridingMethod,checkstyle_AvoidInlineConditionals,checkstyle_AvoidNestedBlocks,checkstyle_AvoidStarImport,checkstyle_AvoidStaticImport,checkstyle_BooleanExpressionComplexity,checkstyle_CyclomaticComplexity,checkstyle_DesignForExtension,checkstyle_EqualsAvoidNull,checkstyle_ExecutableStatementCount,checkstyle_ExplicitInitialization,checkstyle_FallThrough,checkstyle_FileLength,checkstyle_FinalClass,checkstyle_HiddenField,checkstyle_InnerAssignment,checkstyle_JavaNCSS,checkstyle_MagicNumber,checkstyle_MethodCount,checkstyle_MethodLength,checkstyle_MissingCtor,checkstyle_MissingSwitchDefault,checkstyle_ModifiedControlVariable,checkstyle_MultipleStringLiterals,checkstyle_NPathComplexity,checkstyle_NestedForDepth,checkstyle_NestedIfDepth,checkstyle_ParameterAssignment,checkstyle_ParameterNumber,checkstyle_ReturnCount,checkstyle_SimplifyBooleanExpression,checkstyle_SimplifyBooleanReturn,checkstyle_UnusedLocalVariable,checkstyle_VariableDeclarationUsageDistance,checkstyle_VisibilityModifier
HAN SPAD,aGFzaDc0MzE4NzU2MTQ4NjYxOTI0NQ==,0.662,2020-01-09,6.0,6.0,6.0,6.0,8.0,6.0,6.0,0.0,516.6163141993958,208.45921450151056,308.1570996978852,57.40181268882175,31.72205438066465,25.679758308157098,205.43806646525678,34.74320241691843,54.38066465256797,216.01208459214502,6.042296072507552,6.042296072507552,146.52567975830814,51.359516616314195,4.531722054380665,0.0,114.8036253776435,143.50453172205437,6.042296072507552,42.29607250755287,1.510574018126888,0.0,0.0,0.0,1.510574018126888,0.0,0.0,0.0,0.0,0.0,4.531722054380665,0.0,0.0,3.021148036253776,0.0,0.0,0.0,0.0,0.0,0.0,7.552870090634441,0.0,0.0,0.0,9.06344410876133,0.0,0.0,0.0,0.0,0.0,0.0,49.84894259818731,22.65861027190332,3.021148036253776,0.0,0.0,1.510574018126888,0.0,0.0,0.0,0.0,0.0,0.0,9.06344410876133,0.0,0.0,55.89123867069486,0.0,0.0,3.021148036253776,1.510574018126888,1.510574018126888,0.0,0.0,7.552870090634441,0.0,0.0,0.0,3.021148036253776,0.0,0.0,0.0,0.0,0.0,1.510574018126888,1.510574018126888,0.0,0.0,18.12688821752266,1.510574018126888,0.0,0.0,1.510574018126888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.042296072507552,0.0,30.211480362537763,7.552870090634441,48.33836858006042,0.0,1.510574018126888,0.0,0.0,0.0,0.0,3.021148036253776,0.0,1.510574018126888,96.67673716012084,0.0,0.0,1.510574018126888,0.0,0.0,4.531722054380665,3.021148036253776,0.0,27.190332326283986,3.021148036253776,0.0,3.021148036253776,3.021148036253776,0.0,0.0,1.510574018126888,66.46525679758308
HAN SPAD,aGFzaC05MTEyNTUzNDQwNzIwNDYxNzYw,0.292,2020-01-09,6.4,6.0,4.0,8.0,8.0,6.0,6.0,0.0,839.041095890411,397.26027397260276,441.7808219178082,123.28767123287672,78.76712328767124,44.52054794520548,369.86301369863014,23.972602739726028,65.06849315068493,359.5890410958904,20.547945205479454,23.972602739726028,160.95890410958904,34.24657534246575,178.08219178082192,0.0,113.013698630137,308.2191780821918,13.698630136986303,6.849315068493151,0.0,0.0,0.0,0.0,3.4246575342465757,0.0,0.0,0.0,0.0,0.0,13.698630136986303,0.0,6.849315068493151,3.4246575342465757,0.0,0.0,0.0,0.0,0.0,0.0,6.849315068493151,82.19178082191782,0.0,0.0,6.849315068493151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4246575342465757,0.0,0.0,3.4246575342465757,0.0,0.0,0.0,0.0,0.0,0.0,41.09589041095891,0.0,0.0,61.64383561643836,0.0,0.0,3.4246575342465757,0.0,3.4246575342465757,0.0,3.4246575342465757,6.849315068493151,0.0,0.0,0.0,0.0,6.849315068493151,0.0,0.0,3.4246575342465757,0.0,3.4246575342465757,3.4246575342465757,0.0,0.0,41.09589041095891,0.0,0.0,0.0,3.4246575342465757,3.4246575342465757,0.0,0.0,0.0,0.0,0.0,82.19178082191782,0.0,0.0,0.0,0.0,0.0,13.698630136986303,0.0,0.0,3.4246575342465757,54.79452054794521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.30136986301372,0.0,0.0,3.4246575342465757,3.4246575342465757,6.849315068493151,37.67123287671233,3.4246575342465757,0.0,10.273972602739727,3.4246575342465757,0.0,0.0,0.0,6.849315068493151,0.0,0.0,58.21917808219178
HAN SPAD,aGFzaDU0MTQyNDQzNjU5NDgwODkxMjU=,0.436,2020-01-10,8.5,8.0,6.0,8.0,8.0,8.0,8.0,0.0,621.559633027523,208.71559633027522,412.8440366972477,68.80733944954127,38.99082568807339,29.81651376146789,211.0091743119266,16.05504587155963,73.39449541284404,321.10091743119267,0.0,16.05504587155963,160.55045871559633,32.11009174311926,0.0,0.0,123.85321100917432,272.9357798165138,9.174311926605505,4.587155963302752,2.293577981651376,0.0,0.0,0.0,2.293577981651376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.293577981651376,0.0,0.0,0.0,6.8807339449541285,0.0,0.0,0.0,0.0,0.0,0.0,36.69724770642202,0.0,4.587155963302752,0.0,0.0,2.293577981651376,0.0,0.0,0.0,0.0,0.0,0.0,11.46788990825688,0.0,0.0,59.63302752293578,0.0,0.0,0.0,0.0,2.293577981651376,0.0,2.293577981651376,18.34862385321101,0.0,0.0,0.0,16.05504587155963,0.0,0.0,0.0,9.174311926605505,0.0,2.293577981651376,2.293577981651376,0.0,0.0,27.522935779816514,0.0,0.0,0.0,2.293577981651376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.174311926605505,0.0,0.0,4.587155963302752,59.63302752293578,0.0,2.293577981651376,6.8807339449541285,0.0,0.0,0.0,9.174311926605505,0.0,0.0,190.36697247706422,0.0,0.0,2.293577981651376,9.174311926605505,0.0,34.403669724770644,0.0,0.0,0.0,0.0,0.0,4.587155963302752,16.05504587155963,0.0,0.0,0.0,64.22018348623853
HAN SPAD,aGFzaDQ4NDgwMDM4Njc1MDU4MTQ1MTE=,0.246,2020-01-10,5.9,6.0,6.0,6.0,6.0,6.0,6.0,0.0,703.2520325203252,288.6178861788618,414.6341463414634,77.23577235772358,48.78048780487805,28.45528455284553,215.4471544715447,0.0,101.6260162601626,386.1788617886179,0.0,4.065040650406504,231.70731707317074,52.84552845528455,0.0,0.0,256.0975609756098,142.27642276422765,16.260162601626018,0.0,0.0,0.0,0.0,0.0,4.065040650406504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.6260162601626,40.65040650406504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.58536585365854,0.0,0.0,32.520325203252035,0.0,0.0,0.0,0.0,4.065040650406504,0.0,4.065040650406504,4.065040650406504,0.0,0.0,0.0,0.0,4.065040650406504,0.0,0.0,0.0,0.0,4.065040650406504,4.065040650406504,0.0,0.0,48.78048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.260162601626018,0.0,0.0,0.0,73.17073170731707,0.0,0.0,12.195121951219512,0.0,0.0,0.0,0.0,0.0,0.0,121.95121951219512,0.0,0.0,4.065040650406504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.065040650406504,0.0,0.0,182.9268292682927
HAN SPAD,aGFzaC0xMzkzMzI2Mzc5NTAwNDUyODg=,0.528,2020-01-10,7.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,714.0151515151515,316.28787878787875,397.7272727272727,64.39393939393939,35.984848484848484,28.409090909090907,274.6212121212121,22.727272727272727,71.96969696969697,344.6969696969697,0.0,9.469696969696969,236.74242424242422,70.07575757575758,0.0,0.0,164.77272727272725,212.12121212121212,7.575757575757575,9.469696969696969,3.7878787878787876,0.0,0.0,0.0,1.8939393939393938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7878787878787876,0.0,7.575757575757575,0.0,5.681818181818182,0.0,0.0,0.0,1.8939393939393938,0.0,0.0,117.42424242424242,34.090909090909086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.090909090909086,18.939393939393938,0.0,34.090909090909086,0.0,0.0,0.0,1.8939393939393938,1.8939393939393938,0.0,0.0,11.363636363636363,0.0,0.0,0.0,1.8939393939393938,0.0,0.0,0.0,9.469696969696969,0.0,1.8939393939393938,1.8939393939393938,0.0,0.0,22.727272727272727,0.0,0.0,0.0,3.7878787878787876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.575757575757575,0.0,1.8939393939393938,5.681818181818182,47.348484848484844,0.0,3.7878787878787876,7.575757575757575,3.7878787878787876,0.0,0.0,0.0,0.0,1.8939393939393938,176.13636363636363,0.0,0.0,1.8939393939393938,9.469696969696969,0.0,7.575757575757575,0.0,0.0,3.7878787878787876,0.0,0.0,0.0,1.8939393939393938,0.0,0.0,0.0,117.42424242424242
HAN SPAD,aGFzaC00MzUwOTc2ODk2MTUyMjA1ODM4,0.381,2020-01-10,7.6,8.0,8.0,8.0,8.0,8.0,8.0,0.0,776.9028871391076,275.59055118110234,501.31233595800524,81.36482939632546,47.24409448818898,34.120734908136484,225.7217847769029,18.37270341207349,107.61154855643045,425.1968503937008,0.0,7.874015748031496,212.5984251968504,55.118110236220474,0.0,0.0,157.48031496062993,325.45931758530185,10.498687664041995,7.874015748031496,0.0,0.0,0.0,0.0,2.6246719160104988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.874015748031496,0.0,0.0,5.2493438320209975,0.0,0.0,0.0,7.874015748031496,0.0,0.0,0.0,0.0,0.0,0.0,76.11548556430446,13.123359580052494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.123359580052494,0.0,0.0,62.99212598425197,0.0,0.0,0.0,0.0,2.6246719160104988,0.0,0.0,7.874015748031496,0.0,0.0,0.0,18.37270341207349,5.2493438320209975,0.0,0.0,7.874015748031496,0.0,2.6246719160104988,2.6246719160104988,0.0,0.0,31.496062992125985,5.2493438320209975,0.0,0.0,2.6246719160104988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.498687664041995,0.0,2.6246719160104988,5.2493438320209975,78.74015748031496,0.0,0.0,18.37270341207349,0.0,0.0,0.0,5.2493438320209975,0.0,0.0,262.4671916010499,0.0,0.0,2.6246719160104988,7.874015748031496,0.0,0.0,0.0,0.0,5.2493438320209975,0.0,0.0,0.0,18.37270341207349,5.2493438320209975,0.0,0.0,78.74015748031496
HAN SPAD,aGFzaDIzMDU1OTE2MDkyMDc3NTI3NjY=,0.317,2020-01-10,6.8,8.0,6.0,8.0,6.0,8.0,8.0,0.0,785.4889589905363,309.1482649842271,476.34069400630915,82.01892744479494,47.3186119873817,34.70031545741325,271.29337539432174,0.0,110.41009463722398,397.4763406940063,6.309148264984227,12.618296529968454,255.5205047318612,41.00946372239748,0.0,0.0,157.72870662460568,305.99369085173504,12.618296529968454,0.0,0.0,0.0,0.0,0.0,3.1545741324921135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.55520504731861,25.236593059936908,0.0,0.0,0.0,3.1545741324921135,0.0,0.0,0.0,0.0,0.0,0.0,63.09148264984227,0.0,0.0,66.24605678233438,6.309148264984227,0.0,0.0,0.0,3.1545741324921135,0.0,0.0,6.309148264984227,0.0,0.0,0.0,0.0,6.309148264984227,0.0,0.0,6.309148264984227,0.0,3.1545741324921135,3.1545741324921135,0.0,0.0,37.85488958990536,0.0,0.0,0.0,3.1545741324921135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.618296529968454,0.0,0.0,0.0,72.55520504731861,0.0,0.0,9.46372239747634,0.0,0.0,0.0,34.70031545741325,0.0,0.0,230.2839116719243,0.0,0.0,3.1545741324921135,6.309148264984227,0.0,6.309148264984227,0.0,0.0,3.1545741324921135,0.0,0.0,0.0,0.0,0.0,0.0,12.618296529968454,85.17350157728707
HAN SPAD,aGFzaDgxOTc2NTUyNDgxMjgwMDkyNTU=,0.53,2020-01-10,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,1171.698113207547,235.84905660377356,935.8490566037735,54.71698113207547,30.188679245283016,24.528301886792452,218.86792452830187,18.867924528301884,45.283018867924525,888.6792452830189,0.0,35.84905660377358,171.69811320754715,28.30188679245283,0.0,0.0,101.88679245283018,820.754716981132,7.547169811320754,3.773584905660377,1.8867924528301885,0.0,0.0,0.0,1.8867924528301885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.660377358490566,0.0,0.0,0.0,5.660377358490566,0.0,0.0,0.0,0.0,0.0,0.0,56.60377358490566,0.0,32.075471698113205,0.0,0.0,1.8867924528301885,0.0,0.0,0.0,0.0,0.0,0.0,66.0377358490566,0.0,0.0,20.754716981132074,0.0,0.0,0.0,1.8867924528301885,1.8867924528301885,0.0,0.0,0.0,0.0,0.0,0.0,9.433962264150942,0.0,0.0,0.0,3.773584905660377,0.0,1.8867924528301885,1.8867924528301885,0.0,0.0,22.641509433962263,0.0,0.0,0.0,1.8867924528301885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.547169811320754,0.0,0.0,1.8867924528301885,45.283018867924525,0.0,1.8867924528301885,5.660377358490566,0.0,0.0,0.0,0.0,0.0,1.8867924528301885,781.132075471698,0.0,0.0,1.8867924528301885,3.773584905660377,0.0,1.8867924528301885,0.0,0.0,0.0,0.0,0.0,0.0,9.433962264150942,0.0,0.0,16.9811320754717,56.60377358490566
HAN SPAD,aGFzaC05MjcyMDk0NjkyMzM1OTcxMjA=,0.547,2020-01-07,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,753.199268738574,230.34734917733087,522.8519195612431,58.50091407678244,32.90676416819012,25.59414990859232,173.67458866544789,23.76599634369287,117.00182815356489,438.7568555758683,0.0,9.140767824497257,144.42413162705665,76.78244972577696,0.0,0.0,115.17367458866543,391.2248628884826,7.312614259597805,7.312614259597805,1.8281535648994514,0.0,0.0,0.0,1.8281535648994514,0.0,0.0,0.0,0.0,7.312614259597805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.484460694698354,0.0,0.0,0.0,7.312614259597805,0.0,0.0,0.0,0.0,0.0,0.0,36.563071297989026,7.312614259597805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.937842778793417,0.0,0.0,32.90676416819012,0.0,0.0,1.8281535648994514,0.0,1.8281535648994514,0.0,9.140767824497257,25.59414990859232,0.0,0.0,0.0,40.21937842778793,3.6563071297989027,0.0,0.0,0.0,0.0,1.8281535648994514,1.8281535648994514,0.0,0.0,21.937842778793417,0.0,0.0,0.0,1.8281535648994514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.312614259597805,0.0,0.0,5.484460694698354,67.6416819012797,0.0,1.8281535648994514,1.8281535648994514,0.0,0.0,0.0,0.0,0.0,0.0,319.926873857404,0.0,0.0,1.8281535648994514,0.0,0.0,1.8281535648994514,1.8281535648994514,0.0,14.62522851919561,0.0,0.0,9.140767824497257,40.21937842778793,0.0,0.0,1.8281535648994514,47.53199268738574
HAN SPAD,aGFzaC03MTA0NjIwNDMzOTI0MTc2MjY1,0.546,2020-01-09,7.7,8.0,6.0,8.0,8.0,8.0,8.0,0.0,739.9267399267399,375.45787545787545,364.46886446886447,60.43956043956044,32.967032967032964,27.47252747252747,353.47985347985343,1.8315018315018314,75.09157509157508,304.029304029304,5.4945054945054945,5.4945054945054945,338.8278388278388,31.13553113553113,0.0,0.0,223.44322344322342,131.86813186813185,7.326007326007326,1.8315018315018314,0.0,0.0,0.0,0.0,1.8315018315018314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8315018315018314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8315018315018314,0.0,1.8315018315018314,0.0,0.0,0.0,0.0,0.0,1.8315018315018314,111.72161172161171,7.326007326007326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.59706959706959,0.0,0.0,120.87912087912088,0.0,0.0,0.0,0.0,1.8315018315018314,0.0,3.663003663003663,7.326007326007326,0.0,0.0,0.0,14.652014652014651,1.8315018315018314,0.0,0.0,0.0,0.0,1.8315018315018314,1.8315018315018314,0.0,0.0,21.978021978021978,0.0,0.0,0.0,1.8315018315018314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.326007326007326,0.0,1.8315018315018314,0.0,95.23809523809523,0.0,0.0,12.82051282051282,0.0,0.0,0.0,9.157509157509157,0.0,0.0,75.09157509157508,0.0,0.0,1.8315018315018314,0.0,0.0,5.4945054945054945,0.0,0.0,3.663003663003663,3.663003663003663,0.0,1.8315018315018314,14.652014652014651,1.8315018315018314,0.0,1.8315018315018314,128.2051282051282
HAN SPAD,aGFzaC04MzY2NDk4ODU1MjgxNTI4MjI4,0.409,2020-01-10,6.1,6.0,6.0,6.0,6.0,4.0,6.0,0.0,1039.119804400978,212.71393643031786,826.4058679706602,73.34963325183375,41.56479217603912,31.784841075794624,156.479217603912,17.114914425427873,90.46454767726162,775.0611246943765,0.0,2.444987775061125,154.03422982885087,56.234718826405874,0.0,0.0,200.48899755501225,601.4669926650367,9.7799511002445,14.66992665036675,0.0,0.0,0.0,0.0,2.444987775061125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.444987775061125,0.0,4.88997555012225,0.0,4.88997555012225,0.0,0.0,0.0,4.88997555012225,0.0,0.0,0.0,31.784841075794624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.004889975550125,0.0,0.0,75.79462102689487,0.0,0.0,2.444987775061125,0.0,2.444987775061125,0.0,0.0,9.7799511002445,0.0,0.0,0.0,9.7799511002445,0.0,0.0,0.0,2.444987775061125,0.0,2.444987775061125,2.444987775061125,0.0,0.0,29.3398533007335,0.0,0.0,0.0,2.444987775061125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7799511002445,0.0,7.334963325183375,4.88997555012225,75.79462102689487,0.0,0.0,7.334963325183375,0.0,0.0,0.0,0.0,0.0,0.0,569.682151589242,0.0,0.0,2.444987775061125,2.444987775061125,0.0,0.0,2.444987775061125,0.0,0.0,0.0,0.0,4.88997555012225,9.7799511002445,0.0,0.0,4.88997555012225,124.69437652811737
HAN SPAD,aGFzaDQxMTM2NzUwOTA1MDE4ODI5Njg=,0.651,2020-01-10,6.7,8.0,6.0,6.0,6.0,6.0,6.0,0.0,811.0599078341014,388.63287250384025,422.4270353302611,47.61904761904762,29.185867895545314,18.433179723502302,393.2411674347158,1.5360983102918586,66.05222734254993,350.2304147465438,0.0,4.608294930875576,344.0860215053763,35.33026113671275,4.608294930875576,0.0,132.10445468509985,276.49769585253455,6.1443932411674345,7.680491551459293,0.0,0.0,0.0,0.0,1.5360983102918586,0.0,0.0,0.0,0.0,0.0,1.5360983102918586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5360983102918586,0.0,0.0,1.5360983102918586,0.0,0.0,0.0,0.0,0.0,1.5360983102918586,0.0,10.75268817204301,0.0,0.0,0.0,1.5360983102918586,0.0,0.0,0.0,0.0,0.0,0.0,135.17665130568355,0.0,0.0,170.5069124423963,0.0,0.0,0.0,0.0,1.5360983102918586,0.0,0.0,15.360983102918587,0.0,0.0,0.0,1.5360983102918586,15.360983102918587,0.0,0.0,4.608294930875576,0.0,1.5360983102918586,1.5360983102918586,0.0,0.0,18.433179723502302,0.0,0.0,0.0,1.5360983102918586,0.0,0.0,0.0,0.0,0.0,0.0,1.5360983102918586,0.0,0.0,0.0,0.0,0.0,6.1443932411674345,0.0,7.680491551459293,0.0,96.77419354838709,0.0,0.0,4.608294930875576,0.0,0.0,0.0,0.0,0.0,0.0,211.9815668202765,0.0,0.0,1.5360983102918586,4.608294930875576,0.0,7.680491551459293,0.0,0.0,0.0,0.0,0.0,0.0,1.5360983102918586,15.360983102918587,0.0,29.185867895545314,35.33026113671275
HAN SPAD,aGFzaC04MzI3ODIzMzI3MzI5MDM1NTQy,0.584,2020-01-10,5.5,8.0,4.0,6.0,6.0,4.0,4.0,0.0,606.1643835616438,130.13698630136986,476.02739726027403,49.657534246575345,25.684931506849317,23.972602739726028,121.57534246575344,15.41095890410959,49.657534246575345,419.5205479452055,0.0,3.4246575342465757,97.60273972602741,29.10958904109589,0.0,0.0,166.0958904109589,296.2328767123288,6.849315068493151,5.136986301369864,1.7123287671232879,0.0,0.0,0.0,1.7123287671232879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4246575342465757,0.0,0.0,0.0,6.849315068493151,0.0,0.0,0.0,0.0,0.0,0.0,1.7123287671232879,8.561643835616438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.09589041095891,0.0,0.0,23.972602739726028,0.0,0.0,0.0,0.0,1.7123287671232879,0.0,3.4246575342465757,5.136986301369864,0.0,0.0,0.0,6.849315068493151,0.0,0.0,0.0,0.0,0.0,1.7123287671232879,1.7123287671232879,0.0,0.0,20.547945205479454,0.0,0.0,0.0,1.7123287671232879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.849315068493151,0.0,1.7123287671232879,3.4246575342465757,66.78082191780823,0.0,1.7123287671232879,10.273972602739727,0.0,0.0,0.0,1.7123287671232879,0.0,0.0,250.00000000000003,0.0,0.0,1.7123287671232879,0.0,0.0,5.136986301369864,0.0,0.0,0.0,0.0,0.0,1.7123287671232879,8.561643835616438,0.0,0.0,17.123287671232877,99.31506849315069
HAN SPAD,aGFzaDkxMDAxNDkyNzUzOTkwOTg3OTc=,0.419,2020-01-10,5.7,6.0,4.0,6.0,4.0,6.0,6.0,0.0,708.8305489260143,226.73031026252985,482.1002386634845,73.9856801909308,38.186157517899765,35.79952267303103,145.58472553699283,16.706443914081145,159.90453460620526,386.6348448687351,0.0,2.3866348448687353,140.8114558472554,81.14558472553699,2.3866348448687353,0.0,183.7708830548926,276.8496420047733,9.546539379474941,9.546539379474941,2.3866348448687353,0.0,0.0,0.0,2.3866348448687353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.159904534606206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.41288782816229,0.0,0.0,0.0,0.0,0.0,0.0,2.3866348448687353,0.0,2.3866348448687353,0.0,35.79952267303103,0.0,0.0,64.43914081145584,0.0,0.0,2.3866348448687353,0.0,2.3866348448687353,0.0,0.0,4.773269689737471,0.0,0.0,0.0,31.026252983293556,0.0,0.0,0.0,2.3866348448687353,0.0,2.3866348448687353,2.3866348448687353,0.0,0.0,28.639618138424822,0.0,0.0,0.0,2.3866348448687353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.546539379474941,0.0,4.773269689737471,2.3866348448687353,69.21241050119332,0.0,2.3866348448687353,0.0,0.0,0.0,0.0,28.639618138424822,0.0,0.0,195.70405727923628,0.0,0.0,2.3866348448687353,2.3866348448687353,0.0,2.3866348448687353,2.3866348448687353,0.0,0.0,0.0,0.0,2.3866348448687353,31.026252983293556,0.0,0.0,11.933174224343675,114.55847255369929
