file,assignment,kloc,grade,errors_total,pmd_total,checkstyle_total,errors_count,pmd_count,checkstyle_count,cluster_Best practices,cluster_Complexity,cluster_Incomplete code,cluster_Reusability and extendibility,cluster_Side effects,pmd_cat_Best practices,pmd_cat_Code style,pmd_cat_Design,pmd_cat_ErrorProne,checkstyle_cat_Block Checks,checkstyle_cat_Class Design,checkstyle_cat_Coding,checkstyle_cat_Imports,checkstyle_cat_Metrics,checkstyle_cat_SizeViolations,pmd_AbstractClassWithoutAbstractMethod,pmd_ArrayIsStoredDirectly,pmd_AssignmentInOperand,pmd_AssignmentToNonFinalStatic,pmd_AtLeastOneConstructor,pmd_AvoidBranchingStatementAsLastInLoop,pmd_AvoidCatchingGenericException,pmd_AvoidCatchingNPE,pmd_AvoidDecimalLiteralsInBigDecimalConstructor,pmd_AvoidDeeplyNestedIfStmts,pmd_AvoidDuplicateLiterals,pmd_AvoidLosingExceptionInformation,pmd_AvoidPrintStackTrace,pmd_AvoidReassigningLoopVariables,pmd_AvoidReassigningParameters,pmd_AvoidThrowingNullPointerException,pmd_AvoidThrowingRawExceptionTypes,pmd_AvoidUncheckedExceptionsInSignatures,pmd_AvoidUsingHardCodedIP,pmd_BooleanGetMethodName,pmd_BrokenNullCheck,pmd_CallSuperInConstructor,pmd_ClassWithOnlyPrivateConstructorsShouldBeFinal,pmd_CloseResource,pmd_CognitiveComplexity,pmd_CompareObjectsWithEquals,pmd_ConfusingTernary,pmd_ConstructorCallsOverridableMethod,pmd_CyclomaticComplexity,pmd_DataClass,pmd_EmptyCatchBlock,pmd_EmptyControlStatement,pmd_EmptyMethodInAbstractClassShouldBeAbstract,pmd_EqualsNull,pmd_ExtendsObject,pmd_FieldDeclarationsShouldBeAtStartOfClass,pmd_ForLoopCanBeForeach,pmd_IdempotentOperations,pmd_IdenticalCatchBranches,pmd_ImmutableField,pmd_LawOfDemeter,pmd_LiteralsFirstInComparisons,pmd_LocalVariableCouldBeFinal,pmd_LogicInversion,pmd_LooseCoupling,pmd_MethodArgumentCouldBeFinal,pmd_MisplacedNullCheck,pmd_MutableStaticState,pmd_NPathComplexity,pmd_NcssCount,pmd_NoPackage,pmd_NullAssignment,pmd_OneDeclarationPerLine,pmd_OnlyOneReturn,pmd_PrematureDeclaration,pmd_PreserveStackTrace,pmd_SignatureDeclareThrowsException,pmd_SimplifyBooleanExpressions,pmd_SimplifyBooleanReturns,pmd_SingularField,pmd_SwitchStmtsShouldHaveDefault,pmd_SystemPrintln,pmd_TooManyFields,pmd_TooManyMethods,pmd_UnnecessaryConstructor,pmd_UnnecessaryFullyQualifiedName,pmd_UnnecessaryImport,pmd_UnnecessaryLocalBeforeReturn,pmd_UnnecessaryModifier,pmd_UnnecessarySemicolon,pmd_UnusedAssignment,pmd_UnusedFormalParameter,pmd_UnusedLocalVariable,pmd_UnusedPrivateField,pmd_UnusedPrivateMethod,pmd_UseCollectionIsEmpty,pmd_UseEqualsToCompareStrings,pmd_UseUtilityClass,pmd_UselessOperationOnImmutable,checkstyle_AvoidInlineConditionals,checkstyle_AvoidNestedBlocks,checkstyle_AvoidNoArgumentSuperConstructorCall,checkstyle_AvoidStarImport,checkstyle_AvoidStaticImport,checkstyle_BooleanExpressionComplexity,checkstyle_CovariantEquals,checkstyle_CyclomaticComplexity,checkstyle_DesignForExtension,checkstyle_EmptyCatchBlock,checkstyle_EqualsAvoidNull,checkstyle_ExecutableStatementCount,checkstyle_ExplicitInitialization,checkstyle_FinalClass,checkstyle_HiddenField,checkstyle_HideUtilityClassConstructor,checkstyle_InnerAssignment,checkstyle_JavaNCSS,checkstyle_LambdaBodyLength,checkstyle_MagicNumber,checkstyle_MissingCtor,checkstyle_MissingSwitchDefault,checkstyle_ModifiedControlVariable,checkstyle_MultipleStringLiterals,checkstyle_NPathComplexity,checkstyle_NestedIfDepth,checkstyle_NestedTryDepth,checkstyle_ParameterAssignment,checkstyle_ReturnCount,checkstyle_SimplifyBooleanExpression,checkstyle_SimplifyBooleanReturn,checkstyle_UnusedLocalVariable,checkstyle_VariableDeclarationUsageDistance,checkstyle_VisibilityModifier
a235502,HU OOP,0.777,1.1764705882352942,465.8944658944659,301.15830115830113,164.73616473616474,30.888030888030887,19.305019305019304,11.583011583011583,222.65122265122264,0.0,74.64607464607464,168.5971685971686,0.0,41.184041184041185,178.89317889317888,81.08108108108108,0.0,0.0,91.37709137709138,73.35907335907336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.305019305019304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.574002574002574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.287001287001287,0.0,0.0,0.0,0.0,0.0,11.583011583011583,0.0,0.0,0.0,32.17503217503217,33.46203346203346,0.0,61.77606177606177,0.0,3.861003861003861,82.36808236808237,0.0,0.0,0.0,0.0,0.0,0.0,2.574002574002574,0.0,0.0,0.0,6.435006435006435,0.0,0.0,0.0,0.0,33.46203346203346,0.0,0.0,0.0,0.0,0.0,3.861003861003861,0.0,0.0,1.287001287001287,0.0,0.0,0.0,0.0,0.0,0.0,5.148005148005148,0.0,1.287001287001287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.22908622908622,0.0,0.0,0.0,1.287001287001287,0.0,9.00900900900901,5.148005148005148,0.0,0.0,0.0,33.46203346203346,24.45302445302445,0.0,0.0,2.574002574002574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.287001287001287,0.0
a247176,HU OOP,1.696,9.411764705882351,510.0235849056604,317.8066037735849,192.2169811320755,22.995283018867923,14.150943396226415,8.84433962264151,264.74056603773585,1.179245283018868,61.91037735849057,182.1933962264151,0.0,38.91509433962264,198.11320754716982,79.59905660377359,1.179245283018868,0.0,93.75,94.33962264150944,2.94811320754717,1.179245283018868,0.0,0.0,0.0,0.0,0.0,5.89622641509434,0.0,1.179245283018868,0.0,0.0,0.0,1.179245283018868,0.0,0.0,0.0,0.0,0.0,1.179245283018868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.589622641509434,0.0,1.179245283018868,1.7688679245283019,0.0,0.0,0.0,0.0,0.0,5.306603773584905,0.589622641509434,0.0,0.0,33.0188679245283,29.4811320754717,0.0,81.36792452830188,0.0,4.127358490566038,90.80188679245283,0.0,0.0,0.0,0.0,0.0,0.0,1.7688679245283019,8.84433962264151,0.0,0.0,2.94811320754717,0.0,0.0,0.589622641509434,0.0,30.07075471698113,0.0,0.0,0.0,0.0,5.306603773584905,0.0,0.0,0.0,1.179245283018868,0.0,0.589622641509434,0.589622641509434,0.0,0.0,0.0,8.254716981132075,0.0,5.89622641509434,0.0,0.0,1.7688679245283019,1.179245283018868,1.179245283018868,0.0,0.0,79.00943396226415,0.0,0.0,0.0,0.589622641509434,0.0,10.023584905660378,8.254716981132075,0.0,0.0,0.0,44.81132075471698,14.150943396226415,0.0,0.0,15.330188679245284,0.0,0.0,0.0,0.0,2.358490566037736,0.0,0.0,0.589622641509434,0.589622641509434,6.485849056603774
a153476,HU OOP,1.685,0.0,568.5459940652819,364.3916913946587,204.15430267062314,32.64094955489614,20.771513353115726,11.869436201780415,300.2967359050445,1.7804154302670623,78.93175074183976,185.16320474777447,2.373887240356083,56.97329376854599,215.43026706231453,77.74480712166172,14.243323442136498,0.0,92.58160237388724,107.41839762611275,3.5608308605341246,0.5934718100890207,0.0,0.0,0.0,0.0,0.0,5.341246290801187,0.0,0.5934718100890207,0.0,0.0,0.0,1.7804154302670623,0.0,0.0,0.5934718100890207,0.5934718100890207,0.0,1.7804154302670623,0.0,0.0,0.0,0.0,0.0,0.0,4.154302670623145,0.0,1.1869436201780414,0.0,5.9347181008902075,0.5934718100890207,2.373887240356083,0.0,0.0,0.0,0.0,0.0,5.341246290801187,0.0,0.0,0.0,27.893175074183976,30.86053412462908,1.7804154302670623,87.24035608308606,0.0,5.341246290801187,88.4272997032641,0.0,0.0,0.5934718100890207,0.0,0.0,0.0,1.7804154302670623,10.089020771513352,1.7804154302670623,0.0,4.154302670623145,0.0,0.5934718100890207,0.0,0.0,45.103857566765576,0.0,0.0,1.7804154302670623,0.0,5.341246290801187,7.71513353115727,1.1869436201780414,1.1869436201780414,0.5934718100890207,0.0,0.5934718100890207,0.0,0.0,0.5934718100890207,1.1869436201780414,8.30860534124629,0.0,4.747774480712166,0.0,0.0,2.373887240356083,1.1869436201780414,0.0,0.0,0.0,83.0860534124629,0.0,0.5934718100890207,0.0,0.5934718100890207,0.0,17.80415430267062,8.30860534124629,0.0,0.0,0.0,45.103857566765576,13.649851632047477,0.0,0.5934718100890207,19.584569732937684,0.5934718100890207,0.5934718100890207,0.0,0.5934718100890207,0.5934718100890207,0.0,0.5934718100890207,0.5934718100890207,1.7804154302670623,1.1869436201780414
a243074,HU OOP,1.428,10.0,562.3249299719888,366.9467787114846,195.3781512605042,28.011204481792717,18.907563025210084,9.103641456582633,281.51260504201684,0.0,77.03081232492998,202.38095238095238,1.400560224089636,51.82072829131653,204.48179271708685,105.74229691876751,4.901960784313726,0.0,95.23809523809524,100.14005602240897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.901960784313726,0.0,4.201680672268908,0.0,0.0,0.0,2.801120448179272,0.0,0.0,0.0,0.700280112044818,0.0,3.5014005602240896,0.0,0.0,0.0,0.0,0.0,0.0,2.100840336134454,0.0,0.0,0.0,0.0,0.0,1.400560224089636,0.0,0.0,0.0,0.0,0.0,11.204481792717088,0.0,0.0,0.0,37.81512605042017,42.016806722689076,0.0,75.63025210084034,0.0,5.602240896358544,98.73949579831933,0.0,0.0,0.0,0.0,0.0,0.0,2.100840336134454,7.703081232492997,0.0,0.700280112044818,5.602240896358544,0.0,0.700280112044818,0.700280112044818,0.0,38.51540616246499,0.0,0.0,1.400560224089636,0.0,3.5014005602240896,0.0,1.400560224089636,0.0,2.100840336134454,0.0,1.400560224089636,0.700280112044818,0.0,0.0,0.0,9.803921568627452,0.0,4.901960784313726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333333333334,0.0,0.0,0.0,1.400560224089636,0.0,11.204481792717088,9.803921568627452,0.0,0.0,0.0,48.319327731092436,14.705882352941178,0.0,0.0,16.106442577030812,0.0,0.0,0.0,0.700280112044818,0.0,0.0,0.700280112044818,1.400560224089636,0.700280112044818,2.100840336134454
a247760,HU OOP,1.541,10.0,538.6112913692408,330.30499675535367,208.3062946138871,31.148604802076576,20.765736534717718,10.382868267358859,275.7949383517197,0.0,78.52044127190136,182.9980532121999,1.2978585334198574,51.914341336794294,200.51914341336794,72.68007787151201,5.191434133679429,0.0,93.44581440622973,109.02011680726801,5.191434133679429,0.6489292667099287,0.0,0.0,0.0,0.6489292667099287,0.0,7.138221933809215,0.0,0.6489292667099287,0.0,0.0,0.0,1.2978585334198574,0.0,0.6489292667099287,0.0,0.6489292667099287,0.0,1.2978585334198574,0.0,0.0,0.0,0.0,0.0,0.0,3.2446463335496434,0.0,0.0,0.0,0.0,0.0,0.6489292667099287,0.0,0.0,0.0,0.0,0.0,5.840363400389358,0.6489292667099287,0.0,0.0,30.499675535366645,26.606099935107075,1.946787800129786,76.57365347177158,0.0,5.191434133679429,95.39260220635951,0.0,0.6489292667099287,0.0,0.0,1.2978585334198574,0.0,1.946787800129786,4.542504866969501,0.0,0.0,3.893575600259572,0.0,0.0,1.2978585334198574,0.0,35.69110966904608,0.0,0.0,1.946787800129786,0.6489292667099287,6.489292667099287,0.0,0.6489292667099287,0.0,1.946787800129786,0.6489292667099287,0.0,2.5957170668397147,0.0,0.0,0.0,7.138221933809215,0.0,4.542504866969501,0.0,0.0,3.893575600259572,1.2978585334198574,0.6489292667099287,0.0,0.0,79.81829980532122,0.0,1.946787800129786,0.0,0.6489292667099287,0.0,18.81894873458793,7.138221933809215,0.0,0.0,0.0,49.967553536664504,14.27644386761843,0.0,0.0,16.872160934458144,0.0,0.0,0.0,0.6489292667099287,0.6489292667099287,0.0,0.0,0.0,0.6489292667099287,6.489292667099287
a229743,HU OOP,0.655,0.0,410.68702290076334,274.8091603053435,135.87786259541986,27.48091603053435,18.3206106870229,9.16030534351145,186.2595419847328,0.0,85.49618320610686,138.93129770992365,0.0,12.213740458015266,177.09923664122135,85.49618320610686,0.0,0.0,76.33587786259541,59.541984732824424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.534351145038165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0534351145038165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.740458015267174,0.0,0.0,0.0,35.11450381679389,39.69465648854962,0.0,58.01526717557252,0.0,4.580152671755725,74.80916030534351,0.0,0.0,0.0,0.0,0.0,0.0,3.0534351145038165,0.0,0.0,0.0,7.633587786259541,0.0,0.0,0.0,0.0,3.0534351145038165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5267175572519083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5267175572519083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.33587786259541,0.0,0.0,0.0,1.5267175572519083,0.0,7.633587786259541,0.0,0.0,0.0,0.0,18.3206106870229,30.534351145038165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a249044,HU OOP,1.802,8.135294117647058,486.6814650388457,295.22752497225304,191.45394006659268,19.42286348501665,13.318534961154272,6.104328523862375,248.6126526082131,0.0,59.933407325194224,178.1354051054384,0.0,47.724750277469475,173.6958934517203,71.58712541620422,2.2197558268590454,0.0,94.89456159822419,96.55937846836848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.214206437291898,0.0,1.1098779134295227,0.0,0.0,0.0,1.1098779134295227,0.0,0.0,0.0,0.0,0.0,1.1098779134295227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5549389567147613,0.0,0.0,0.0,1.664816870144284,0.0,0.0,0.0,0.0,0.0,4.994450610432852,0.0,0.0,0.0,31.076581576026637,24.4173140954495,0.0,63.81798002219756,0.0,6.104328523862375,88.23529411764706,0.0,0.0,0.0,0.0,0.0,0.0,1.1098779134295227,3.8845726970033296,0.0,0.0,3.329633740288568,0.0,0.0,1.1098779134295227,0.0,38.8457269700333,0.0,0.0,2.774694783573807,0.0,1.664816870144284,0.0,1.1098779134295227,0.0,0.5549389567147613,0.0,0.0,1.1098779134295227,0.0,0.0,0.5549389567147613,7.769145394006659,0.0,3.8845726970033296,0.0,0.5549389567147613,0.0,0.0,0.0,0.0,0.0,82.68590455049944,0.0,0.0,0.0,0.5549389567147613,0.0,8.32408435072142,7.769145394006659,0.0,0.0,0.0,43.28523862375139,14.983351831298556,0.0,0.0,24.4173140954495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5549389567147613,4.439511653718091
a246162,HU OOP,1.371,7.058823529411765,556.5280816921954,341.3566739606127,215.17140773158278,24.799416484318016,16.046681254558717,8.752735229759299,289.5696571845368,0.7293946024799417,80.23340627279359,183.8074398249453,2.1881838074398248,61.99854121079504,195.47775346462436,80.23340627279359,3.6469730123997084,1.4587892049598834,97.00948212983224,115.97374179431073,0.0,0.0,0.7293946024799417,0.0,0.0,0.0,0.0,6.564551422319475,0.0,0.7293946024799417,0.0,0.0,0.0,2.917578409919767,0.0,0.0,0.0,0.7293946024799417,0.0,1.4587892049598834,0.0,0.0,0.0,0.0,0.0,0.0,0.7293946024799417,0.0,0.0,0.0,0.0,0.0,3.6469730123997084,0.0,0.0,0.0,0.0,0.0,6.564551422319475,0.0,0.0,0.0,32.09336250911743,29.905178701677606,0.0,75.85703865791393,0.0,5.105762217359591,92.6331145149526,0.0,0.0,0.0,0.0,1.4587892049598834,0.0,2.1881838074398248,6.564551422319475,1.4587892049598834,0.0,3.6469730123997084,0.0,0.0,0.0,0.0,53.245805981035744,0.0,0.0,0.0,0.0,4.3763676148796495,0.0,0.0,0.0,0.7293946024799417,0.0,0.0,0.0,0.0,0.0,0.0,8.752735229759299,0.0,9.482129832239242,1.4587892049598834,0.0,0.0,0.0,0.0,0.0,0.0,88.25674690007294,0.0,0.0,0.7293946024799417,1.4587892049598834,0.0,28.446389496717725,8.752735229759299,0.0,0.0,0.0,39.38730853391685,15.317286652078774,0.0,0.0,18.23486506199854,0.0,0.0,0.0,1.4587892049598834,0.0,0.0,0.0,0.0,2.1881838074398248,0.0
a244623,HU OOP,1.345,5.882352941176471,570.2602230483271,319.70260223048325,250.55762081784388,31.970260223048328,20.817843866171003,11.152416356877323,265.4275092936803,0.7434944237918216,87.73234200743495,214.86988847583643,1.4869888475836432,49.814126394052046,189.5910780669145,76.57992565055763,3.717472118959108,0.0,111.52416356877323,135.31598513011153,3.717472118959108,0.0,0.0,0.0,0.0,0.0,1.4869888475836432,8.178438661710038,0.0,0.0,0.0,0.0,0.0,2.2304832713754648,0.0,0.0,0.0,0.7434944237918216,0.0,1.4869888475836432,0.7434944237918216,0.0,0.0,0.0,0.0,0.0,0.0,0.7434944237918216,0.0,0.0,0.0,0.0,1.4869888475836432,0.0,0.0,0.0,0.0,0.0,6.691449814126394,0.0,0.0,0.0,28.996282527881043,26.765799256505577,0.0,72.11895910780669,0.0,5.204460966542751,92.93680297397769,0.0,1.4869888475836432,0.0,0.0,0.0,0.0,2.2304832713754648,5.204460966542751,0.0,0.0,3.717472118959108,0.0,0.0,2.9739776951672865,0.0,37.9182156133829,0.0,0.0,0.7434944237918216,0.0,2.2304832713754648,0.7434944237918216,0.7434944237918216,0.0,0.7434944237918216,1.4869888475836432,0.0,1.4869888475836432,0.0,0.0,0.0,8.178438661710038,0.0,5.204460966542751,0.0,0.0,0.7434944237918216,2.9739776951672865,0.0,0.0,0.0,84.75836431226766,0.0,0.0,0.0,1.4869888475836432,0.0,31.970260223048328,8.178438661710038,2.9739776951672865,0.0,0.0,61.710037174721194,16.356877323420075,0.0,0.0,13.382899628252789,0.0,0.0,0.0,0.7434944237918216,0.7434944237918216,0.0,0.0,0.0,0.7434944237918216,18.58736059479554
a247184,HU OOP,2.197,9.658823529411766,562.1301775147929,325.4437869822485,236.68639053254438,22.303140646335912,15.020482476103778,7.282658170232135,265.3618570778334,0.9103322712790168,76.92307692307692,218.93491124260353,0.0,60.99226217569413,189.804278561675,69.64041875284478,5.006827492034592,0.0,92.85389167045972,140.1911697769686,2.7309968138370504,0.4551661356395084,0.4551661356395084,0.0,0.0,0.0,1.8206645425580337,5.461993627674101,0.0,0.4551661356395084,0.0,0.0,0.0,2.7309968138370504,0.0,0.0,0.0,0.0,0.0,0.9103322712790168,0.0,0.0,0.0,0.0,0.0,0.0,0.4551661356395084,0.0,0.0,0.4551661356395084,0.0,0.4551661356395084,1.3654984069185252,0.0,0.4551661356395084,0.0,0.0,0.0,4.096495220755576,0.0,0.0,0.0,20.02730996813837,30.040964952207556,0.4551661356395084,76.46791078743742,0.0,3.6413290851160673,84.20573509330906,0.0,1.8206645425580337,0.0,0.0,0.0,0.0,2.275830678197542,6.372325898953117,0.9103322712790168,0.0,2.275830678197542,0.0,0.0,0.4551661356395084,0.0,43.2407828857533,0.4551661356395084,0.9103322712790168,0.9103322712790168,3.1861629494765586,6.372325898953117,0.0,0.9103322712790168,0.0,5.006827492034592,0.0,6.372325898953117,0.0,0.0,0.0,0.0,10.468821119708693,0.0,2.7309968138370504,0.0,0.0,1.3654984069185252,1.3654984069185252,0.4551661356395084,0.0,0.0,68.73008648156576,0.0,0.0,0.4551661356395084,0.9103322712790168,0.0,15.475648611743285,10.468821119708693,0.0,0.0,0.0,79.19890760127446,15.930814747382794,0.0,0.0,17.75147928994083,0.0,0.0,0.0,0.0,0.4551661356395084,0.0,0.0,6.372325898953117,1.3654984069185252,13.654984069185252
a256289,HU OOP,1.483,10.0,552.9332434254889,353.3378287255563,199.59541469993255,26.298044504383007,15.509103169251516,10.78894133513149,276.4666217127444,0.0,68.77950101146324,202.29265003371543,5.394470667565745,51.92178017532029,203.64126770060687,94.40323668240053,3.3715441672285906,0.0,95.75185434929197,101.14632501685772,2.0229265003371544,0.6743088334457181,0.0,0.0,0.0,0.0,0.0,4.720161834120026,0.0,0.0,0.0,0.0,0.0,1.3486176668914363,0.0,0.0,0.0,2.6972353337828725,0.0,1.3486176668914363,0.0,0.0,0.0,0.0,0.0,0.0,2.0229265003371544,0.0,0.0,0.0,0.0,0.0,0.6743088334457181,0.0,0.0,0.0,0.0,0.0,10.11463250168577,0.0,0.0,0.0,35.73836817262306,37.0869858395145,0.0,75.52258934592042,0.0,7.417397167902899,89.68307484828051,0.0,0.0,0.0,0.0,0.0,0.0,2.0229265003371544,16.857720836142953,0.0,0.0,4.045853000674309,0.0,4.045853000674309,2.6972353337828725,0.0,38.43560350640593,0.0,0.0,2.0229265003371544,0.0,4.720161834120026,0.0,0.0,0.0,0.6743088334457181,0.0,0.0,0.6743088334457181,0.0,0.0,0.0,8.766014834794335,0.0,4.720161834120026,0.0,0.0,2.0229265003371544,0.0,0.6743088334457181,0.6743088334457181,0.0,84.28860418071476,0.0,0.0,0.0,3.3715441672285906,0.0,4.045853000674309,8.766014834794335,0.0,0.0,0.0,52.596089008766015,13.486176668914363,0.0,0.0,13.486176668914363,0.0,0.0,0.0,2.6972353337828725,1.3486176668914363,0.0,4.045853000674309,0.0,0.6743088334457181,2.6972353337828725
a241870,HU OOP,1.359,9.411764705882351,487.12288447387783,317.1449595290655,169.97792494481237,27.961736571008093,18.39587932303164,9.565857247976453,228.10890360559236,0.0,74.31935246504783,183.22295805739515,1.4716703458425313,28.69757174392936,197.93966151582046,88.30022075055187,2.207505518763797,0.0,97.86607799852833,72.11184694628403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.77336276674025,0.0,0.7358351729212657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7358351729212657,0.0,1.4716703458425313,0.0,0.0,0.0,0.0,0.0,0.0,2.207505518763797,0.0,0.0,0.0,0.0,0.0,1.4716703458425313,0.0,0.0,0.0,0.0,0.0,6.622516556291391,0.0,0.0,0.0,40.47093451066961,32.37674760853569,0.0,64.75349521707138,0.0,5.886681383370125,101.54525386313466,0.0,0.0,0.0,0.0,0.0,0.0,1.4716703458425313,8.094186902133922,0.0,0.0,3.679175864606328,0.0,2.9433406916850626,0.7358351729212657,0.0,18.39587932303164,0.0,0.0,2.207505518763797,0.0,2.207505518763797,0.0,0.7358351729212657,0.0,0.7358351729212657,0.0,0.7358351729212657,0.7358351729212657,0.0,0.0,0.0,4.415011037527594,0.0,0.7358351729212657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.03605592347314,0.0,0.0,0.0,0.7358351729212657,0.0,5.15084621044886,4.415011037527594,0.0,0.0,0.0,41.20676968359088,16.188373804267844,0.0,0.0,4.415011037527594,0.0,0.0,0.0,0.7358351729212657,1.4716703458425313,0.0,0.0,0.7358351729212657,0.7358351729212657,4.415011037527594
a247625,HU OOP,2.2,10.0,554.090909090909,350.45454545454544,203.63636363636363,19.09090909090909,12.727272727272727,6.363636363636363,294.5454545454545,0.0,64.09090909090908,195.45454545454544,0.0,56.81818181818181,204.09090909090907,79.54545454545453,10.0,0.0,98.18181818181817,104.54545454545453,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.45454545454545453,0.0,0.0,0.0,4.545454545454545,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,1.8181818181818181,0.0,1.8181818181818181,0.0,0.0,0.0,1.8181818181818181,0.0,0.0,0.0,0.0,0.0,4.090909090909091,0.0,0.0,0.0,32.27272727272727,29.999999999999996,0.9090909090909091,81.36363636363636,0.0,5.909090909090908,89.09090909090908,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,1.3636363636363635,6.8181818181818175,2.2727272727272725,0.0,3.1818181818181817,0.0,0.0,0.0,0.0,47.72727272727273,0.0,0.0,1.8181818181818181,0.0,7.2727272727272725,5.909090909090908,0.45454545454545453,0.0,0.45454545454545453,0.0,0.45454545454545453,0.0,0.0,0.0,1.8181818181818181,10.454545454545453,0.0,5.909090909090908,0.0,0.0,0.45454545454545453,0.45454545454545453,0.0,0.0,0.0,80.45454545454545,0.0,0.0,0.0,1.3636363636363635,0.0,3.1818181818181817,10.454545454545453,0.0,0.0,0.0,49.090909090909086,15.454545454545453,0.0,0.0,25.909090909090907,0.0,0.0,0.0,0.0,1.8181818181818181,0.0,0.0,0.45454545454545453,1.3636363636363635,7.2727272727272725
a250840,HU OOP,2.029,10.0,611.6313454903894,361.7545588960079,249.87678659438149,22.671266633809758,15.278462296697882,7.392804337111878,296.2050271069493,0.0,89.69935929029079,224.7412518482011,0.9857072449482505,54.706752094627895,222.27698373583047,75.89945786101528,8.871365204534253,0.0,80.82799408575653,162.1488417939872,6.899950714637753,0.0,0.0,0.0,0.0,0.0,0.49285362247412523,6.407097092163628,0.0,0.0,0.0,0.0,0.0,5.914243469689502,0.0,0.0,0.0,0.49285362247412523,0.0,0.9857072449482505,0.0,0.0,0.0,0.0,0.0,0.0,0.49285362247412523,0.0,0.9857072449482505,0.0,0.0,0.0,0.9857072449482505,0.0,0.0,0.0,0.0,0.0,6.407097092163628,0.0,0.0,0.0,26.61409561360276,31.04977821586989,0.49285362247412523,106.94923607688517,0.0,4.435682602267127,75.40660423854116,0.0,0.0,0.0,0.0,0.0,0.0,1.4785608674223756,13.30704780680138,0.0,0.0,3.942828979793002,0.0,0.49285362247412523,0.9857072449482505,0.0,30.064070970921637,0.49285362247412523,0.9857072449482505,1.971414489896501,0.0,10.349926071956629,1.4785608674223756,0.0,0.0,5.421389847215377,0.0,11.828486939379005,0.49285362247412523,0.0,0.0,0.9857072449482505,9.36421882700838,0.0,4.435682602267127,0.0,0.0,3.942828979793002,2.957121734844751,0.0,0.0,0.0,69.98521439132578,0.0,0.0,0.0,0.49285362247412523,0.0,6.899950714637753,9.36421882700838,0.0,0.0,0.0,96.59931000492854,15.771315919172007,0.0,0.0,22.178413011335635,0.0,0.0,0.0,0.49285362247412523,1.4785608674223756,0.0,0.0,11.828486939379005,1.971414489896501,1.4785608674223756
